exp_id,dataset,partition,seed,method,alpha,run_id,BA,ASR,ASR_before,asr_reduction,cf0_available,cf0_BA,cf0_ASR,history_rounds,history_every,global_u_norm,global_dm_norm,global_cos_u_negdm,global_rho,global_resid_frac,global_cos_u_dr,global_cos_u_d,global_d_norm,global_rel_dist_cf,conv1_u_norm,conv1_dm_norm,conv1_cos_u_negdm,conv1_rho,conv1_resid_frac,conv1_energy,conv1_cos_u_dr,conv1_cos_u_d,conv1_d_norm,conv1_rel_dist_cf,conv2_u_norm,conv2_dm_norm,conv2_cos_u_negdm,conv2_rho,conv2_resid_frac,conv2_energy,conv2_cos_u_dr,conv2_cos_u_d,conv2_d_norm,conv2_rel_dist_cf,fc1_u_norm,fc1_dm_norm,fc1_cos_u_negdm,fc1_rho,fc1_resid_frac,fc1_energy,fc1_cos_u_dr,fc1_cos_u_d,fc1_d_norm,fc1_rel_dist_cf,fc2_u_norm,fc2_dm_norm,fc2_cos_u_negdm,fc2_rho,fc2_resid_frac,fc2_energy,fc2_cos_u_dr,fc2_cos_u_d,fc2_d_norm,fc2_rel_dist_cf
cifar10_dirichlet,cifar10,dirichlet,0,federaser,0.5,cifar10_dirichlet/seed0/federaser_alpha0.50,0.4908,0.372,0.9381111111111111,0.5661111111111111,True,0.6681,0.8984444444444445,20,2,8.698639869689941,1.4721707105636597,0.2576255202293396,1.5221415758132935,0.9662504196166992,-0.8222141265869141,0.09701836109161377,3.7991909980773926,2.4078991413116455,3.4208760261535645,0.3050954341888428,0.6552202701568604,7.3466410636901855,0.7554380893707275,0.15464917058333408,-0.9491775631904602,-0.23977583646774292,0.5137245059013367,6.966721057891846,3.9796559810638428,0.5732019543647766,0.3382299244403839,2.3482766151428223,0.941063404083252,0.209297469041053,-0.8514237999916077,0.020408738404512405,1.2659181356430054,3.279402017593384,6.1442084312438965,1.1995646953582764,0.1805005818605423,0.9244773387908936,0.9835739135742188,0.49890828021264944,-0.7323240041732788,0.16812284290790558,3.3602726459503174,1.9309425354003906,3.221466302871704,0.5538411140441895,0.28773102164268494,1.6736128330230713,0.9577112197875977,0.1371450171481069,-0.9302389025688171,0.014757354743778706,1.1296454668045044,3.0080409049987793
cifar10_dirichlet,cifar10,dirichlet,0,grad_negation,0.5,cifar10_dirichlet/seed0/grad_negation_alpha0.50,0.666,0.9205555555555556,0.9381111111111111,0.017555555555555546,True,0.6681,0.8984444444444445,20,2,2.3455119132995605,1.4721707105636597,-0.049640003591775894,-0.07908320426940918,0.9987673163414001,0.4551329016685486,0.052332986146211624,3.7991909980773926,1.1474037170410156,0.6577341556549072,0.3050954341888428,-0.4582200348377228,-0.9878446459770203,0.8888386487960815,0.07863167742915689,0.7649123072624207,0.273375928401947,0.5137245059013367,1.3925557136535645,1.1755906343460083,0.5732019543647766,-0.24875769019126892,-0.5101810097694397,0.9685656428337097,0.25119389582327784,0.45844927430152893,0.05846422538161278,1.2659181356430054,1.3243107795715332,1.8075835704803467,1.1995646953582764,0.03974537551403046,0.05988757312297821,0.9992112517356873,0.593894627236954,0.38132840394973755,0.03703819215297699,3.3602726459503174,1.1178230047225952,0.6478230953216553,0.5538411140441895,0.00554724270477891,0.006488559767603874,0.9999845623970032,0.07627980492746315,0.548065185546875,0.08471325039863586,1.1296454668045044,1.1098251342773438
cifar10_dirichlet,cifar10,dirichlet,0,full_retrain,0.5,cifar10_dirichlet/seed0/full_retrain_alpha0.50,0.6602,0.9031111111111111,0.9381111111111111,0.03500000000000003,True,0.6681,0.8984444444444445,20,2,23.58088493347168,1.4721707105636597,0.17160215973854065,2.748512029647827,0.9851681590080261,-0.575714647769928,0.01808028668165207,3.7991909980773926,6.268992900848389,11.005504608154297,0.3050954341888428,0.45633208751678467,16.46095848083496,0.8898096680641174,0.21780985111938153,-0.6565329432487488,-0.1326751410961151,0.5137245059013367,21.57842445373535,11.616087913513184,0.5732019543647766,0.20187035202980042,4.090949535369873,0.9794120192527771,0.2426482758499577,-0.5669084191322327,-0.01923518069088459,1.2659181356430054,9.249448776245117,14.818004608154297,1.1995646953582764,0.11609610170125961,1.4340327978134155,0.9932392835617065,0.3948636274432758,-0.5168600082397461,0.06296371668577194,3.3602726459503174,4.459902286529541,8.96959400177002,0.5538411140441895,0.2047598510980606,3.316135883331299,0.9788122773170471,0.14467819070820917,-0.6446723937988281,-0.04760625585913658,1.1296454668045044,8.050002098083496
cifar10_dirichlet,cifar10,dirichlet,0,short_retrain,0.75,cifar10_dirichlet/seed0/short_retrain_alpha0.75,0.6721,0.9022222222222223,0.9381111111111111,0.03588888888888886,True,0.6617,0.5571111111111111,20,2,1.7482010126113892,2.6876413822174072,-0.037075575441122055,-0.02411426045000553,0.9993141889572144,0.634831428527832,-0.0924667939543724,6.9461493492126465,1.0535078048706055,0.4851646423339844,0.6904799938201904,-0.6871992945671082,-0.4828595817089081,0.7264687418937683,0.07701501194999334,0.9361028075218201,-0.010426033288240433,1.4890140295028687,1.0549685955047607,0.6539592742919922,1.137712836265564,-0.25272849202156067,-0.14526863396167755,0.9675377011299133,0.1399261513189457,0.7998079657554626,-0.177993506193161,3.2267279624938965,1.0550931692123413,1.4548401832580566,2.0945217609405518,0.11004838347434998,0.07643407583236694,0.9939254522323608,0.6925303141664874,0.5212264657020569,-0.09235959500074387,5.703402042388916,1.0545986890792847,0.5260104537010193,1.032246708869934,-0.16814100742340088,-0.0856810212135315,0.9857628345489502,0.09052861032319041,0.7993483543395996,0.028791336342692375,1.7585852146148682,1.035491704940796
cifar10_dirichlet,cifar10,dirichlet,0,federaser,0.75,cifar10_dirichlet/seed0/federaser_alpha0.75,0.4463,0.01877777777777778,0.9381111111111111,0.9193333333333333,True,0.6617,0.5571111111111111,20,2,9.503825187683105,2.6876413822174072,0.41460981965065,1.4659956693649292,0.9100211262702942,-0.7299547791481018,0.38927724957466125,6.9461493492126465,1.3441917896270752,3.7002954483032227,0.6904799938201904,0.7953540086746216,4.262318134307861,0.6061451435089111,0.15158112800439405,-0.8998432755470276,0.21122412383556366,1.4890140295028687,2.475022077560425,4.4930500984191895,1.137712836265564,0.4857241213321686,1.918217658996582,0.8741129636764526,0.22348856386148302,-0.7686201333999634,0.44505229592323303,3.2267279624938965,1.3036441802978516,6.686102867126465,2.0945217609405518,0.313716322183609,1.0013782978057861,0.9495192766189575,0.49492107726119855,-0.6290227770805359,0.4394746720790863,5.703402042388916,1.159281849861145,3.4268972873687744,1.032246708869934,0.4754745066165924,1.5785012245178223,0.8797292709350586,0.13000928366179412,-0.826843798160553,0.2195822298526764,1.7585852146148682,1.9853256940841675
cifar10_dirichlet,cifar10,dirichlet,0,grad_negation,0.75,cifar10_dirichlet/seed0/grad_negation_alpha0.75,0.6625,0.882,0.9381111111111111,0.05611111111111111,True,0.6617,0.5571111111111111,20,2,2.941204071044922,2.6876413822174072,-0.026730036363005638,-0.029249563813209534,0.9996417164802551,0.37689873576164246,-0.04251963645219803,6.9461493492126465,1.1024051904678345,0.8187769651412964,0.6904799938201904,-0.4200737476348877,-0.4981270432472229,0.907490074634552,0.07749129359458576,0.6768036484718323,-0.005565132945775986,1.4890140295028687,1.1438910961151123,1.5898075103759766,1.137712836265564,-0.1689891666173935,-0.2361404448747635,0.9856179356575012,0.2921535312532175,0.33649376034736633,-0.06772754341363907,3.2267279624938965,1.1443299055099487,2.215470552444458,2.0945217609405518,0.07643675804138184,0.08084558695554733,0.9970763325691223,0.5673768630087124,0.3312498927116394,-0.03916607052087784,5.703402042388916,1.0868850946426392,0.7381333112716675,1.032246708869934,-0.029983077198266983,-0.021440140902996063,0.9995505213737488,0.0629783741509932,0.45915478467941284,-0.015074475668370724,1.7585852146148682,1.090334177017212
cifar10_dirichlet,cifar10,dirichlet,0,full_retrain,0.75,cifar10_dirichlet/seed0/full_retrain_alpha0.75,0.6549,0.5051111111111111,0.9381111111111111,0.43300000000000005,True,0.6617,0.5571111111111111,20,2,23.494979858398438,2.6876413822174072,0.24534712731838226,2.1446218490600586,0.9694370031356812,-0.5335904955863953,0.12281212955713272,6.9461493492126465,3.4073665142059326,10.97110652923584,0.6904799938201904,0.5262603759765625,8.361806869506836,0.8503234386444092,0.21803725553412107,-0.6502203345298767,0.03478555381298065,1.4890140295028687,7.401036739349365,11.507102012634277,1.137712836265564,0.27719539403915405,2.8036186695098877,0.9608137607574463,0.23986214561237315,-0.5358073711395264,0.14791110157966614,3.2267279624938965,3.5584704875946045,14.826272964477539,2.0945217609405518,0.1649247705936432,1.1673630475997925,0.9863072633743286,0.3982032238847951,-0.464409738779068,0.15874235332012177,5.703402042388916,2.6329431533813477,8.91274642944336,1.032246708869934,0.2995132803916931,2.5860936641693115,0.9540920853614807,0.14389737496871066,-0.5939904451370239,0.0356878899037838,1.7585852146148682,5.130715847015381
cifar10_dirichlet,cifar10,dirichlet,0,short_retrain,1.0,cifar10_dirichlet/seed0/short_retrain_alpha1.00,0.6715,0.8887777777777778,0.9381111111111111,0.04933333333333334,True,0.6656,0.024,20,2,1.821789026260376,2.9624927043914795,-0.030001431703567505,-0.01844806969165802,0.999548614025116,0.627433717250824,-0.09567923843860626,7.927247524261475,1.0472790002822876,0.5040934681892395,0.7707872986793518,-0.6658193469047546,-0.43544474244117737,0.7461128830909729,0.07656107837346925,0.9311034679412842,-0.007615143433213234,1.7685643434524536,1.0419132709503174,0.6766409277915955,1.27550208568573,-0.2282327264547348,-0.12107502669095993,0.9736064076423645,0.13794385456508726,0.7963086366653442,-0.17593368887901306,3.7405123710632324,1.0470784902572632,1.5204943418502808,2.2828855514526367,0.11609377712011337,0.07731901109218597,0.9932401180267334,0.6965790956097335,0.5171072483062744,-0.09690685570240021,6.449210166931152,1.0494186878204346,0.5432465672492981,1.1593704223632812,-0.17340154945850372,-0.08125083893537521,0.9848511815071106,0.08891600736837584,0.7770193815231323,0.018623754382133484,2.0325698852539062,1.0302807092666626
cifar10_dirichlet,cifar10,dirichlet,0,federaser,1.0,cifar10_dirichlet/seed0/federaser_alpha1.00,0.4713,0.0044444444444444444,0.9381111111111111,0.9336666666666666,True,0.6656,0.024,20,2,9.490156173706055,2.9624927043914795,0.4323085844516754,1.384771466255188,0.9017488360404968,-0.6902360916137695,0.4261752963066101,7.927247524261475,1.1886358261108398,3.6607320308685303,0.7707872986793518,0.7934829592704773,3.768522262573242,0.6085922718048096,0.1487841268289683,-0.881816029548645,0.23744237422943115,1.7685643434524536,2.0740015506744385,4.494182109832764,1.27550208568573,0.4968489110469818,1.7506262063980103,0.8678375482559204,0.22424483282596247,-0.7319954633712769,0.48061856627464294,3.7405123710632324,1.1351916790008545,6.697134494781494,2.2828855514526367,0.33924147486686707,0.9951544404029846,0.9407042264938354,0.49798659639624515,-0.5846366286277771,0.480351060628891,6.449210166931152,1.0396016836166382,3.4084622859954834,1.1593704223632812,0.47588050365448,1.3990534543991089,0.8795098662376404,0.12898453924233275,-0.7825035452842712,0.2450723499059677,2.0325698852539062,1.7292003631591797
cifar10_dirichlet,cifar10,dirichlet,0,grad_negation,1.0,cifar10_dirichlet/seed0/grad_negation_alpha1.00,0.6653,0.8143333333333334,0.9381111111111111,0.12377777777777776,True,0.6656,0.024,20,2,2.27614688873291,2.9624927043914795,-0.021476365625858307,-0.01649954542517662,0.9997679591178894,0.5077846646308899,-0.06876806169748306,7.927247524261475,1.0592131614685059,0.6312440633773804,0.7707872986793518,-0.5398741960525513,-0.4421355426311493,0.8417456150054932,0.07690758304089008,0.8260730504989624,0.014722080901265144,1.7685643434524536,1.0568281412124634,1.0747333765029907,1.27550208568573,-0.1848752498626709,-0.1557750701904297,0.9827613830566406,0.22293387937260215,0.514613926410675,-0.10926342755556107,3.7405123710632324,1.070206642150879,1.7984802722930908,2.2828855514526367,0.10056213289499283,0.07921960949897766,0.9949300289154053,0.6243094171802658,0.43722468614578247,-0.06940426677465439,6.449210166931152,1.0566350221633911,0.6268852353096008,1.1593704223632812,-0.05722001940011978,-0.030939549207687378,0.9983616471290588,0.075849137662472,0.6117925643920898,-0.01020906027406454,2.0325698852539062,1.0494858026504517
cifar10_dirichlet,cifar10,dirichlet,0,full_retrain,1.0,cifar10_dirichlet/seed0/full_retrain_alpha1.00,0.6616,0.028333333333333332,0.9381111111111111,0.9097777777777778,True,0.6656,0.024,20,2,23.67298698425293,2.9624927043914795,0.24368609488010406,1.9471288919448853,0.9698565006256104,-0.5171782374382019,0.1283833086490631,7.927247524261475,3.0250906944274902,11.050970077514648,0.7707872986793518,0.5121555328369141,7.342902660369873,0.8588927388191223,0.21790840584861887,-0.6440834999084473,0.003677477827295661,1.7685643434524536,6.324435710906982,11.563291549682617,1.27550208568573,0.2702784836292267,2.4502556324005127,0.9627823233604431,0.2385810614926572,-0.5210084319114685,0.15211525559425354,3.7405123710632324,3.1009750366210938,14.950858116149902,2.2828855514526367,0.16677281260490417,1.0921541452407837,0.9859961867332458,0.3988538097942084,-0.4481254816055298,0.1741560846567154,6.449210166931152,2.3594138622283936,9.003946304321289,1.1593704223632812,0.2920774519443512,2.268343448638916,0.9563945531845093,0.14465680454426944,-0.5671669840812683,0.03546327352523804,2.0325698852539062,4.5065765380859375
cifar10_dirichlet,cifar10,dirichlet,1,short_retrain,0.25,cifar10_dirichlet/seed1/short_retrain_alpha0.25,0.6717,0.9461111111111111,0.9451111111111111,-0.0010000000000000009,True,0.6666,0.9386666666666666,20,2,1.6076513528823853,0.7184087634086609,-0.017424099147319794,-0.038989610970020294,0.9998471140861511,0.6302939653396606,-0.0026085167191922665,3.1210646629333496,1.1260614395141602,0.4638339877128601,0.1121944859623909,-0.45205989480018616,-1.868903636932373,0.891987681388855,0.08323794768127252,0.9356030225753784,0.21967653930187225,0.3518963158130646,1.4691061973571777,0.6203966736793518,0.2364998757839203,-0.15372928977012634,-0.4032689034938812,0.9881126284599304,0.14891387768129097,0.8059259653091431,0.04586217924952507,0.9134913086891174,1.182771921157837,1.3190656900405884,0.6251788139343262,0.044797852635383606,0.09451459348201752,0.998995840549469,0.6731957612218957,0.4935782551765442,-0.020081283524632454,2.801516056060791,1.113818883895874,0.49461549520492554,0.23822271823883057,-0.09323586523532867,-0.19358311593532562,0.9956441521644592,0.0946524191807661,0.8217376470565796,-0.001521922298707068,0.9666435718536377,1.1240006685256958
cifar10_dirichlet,cifar10,dirichlet,1,federaser,0.25,cifar10_dirichlet/seed1/federaser_alpha0.25,0.4267,0.7892222222222223,0.9451111111111111,0.15588888888888885,True,0.6666,0.9386666666666666,20,2,8.830514907836914,0.7184087634086609,0.13291892409324646,1.6337273120880127,0.9911279082298279,-0.8458740711212158,0.07528378069400787,3.1210646629333496,2.9290010929107666,3.4494168758392334,0.1121944859623909,0.45290184020996094,13.924452781677246,0.8915604948997498,0.1525786707642409,-0.9496079683303833,-0.19335819780826569,0.3518963158130646,10.043761253356934,4.028310775756836,0.2364998757839203,0.19532530009746552,3.326979398727417,0.9807378649711609,0.20808873050987875,-0.8716767430305481,-0.015023154206573963,0.9134913086891174,4.536384105682373,6.268028259277344,0.6251788139343262,0.08961965888738632,0.8984822034835815,0.995974063873291,0.5038256266404417,-0.7683042287826538,0.13164982199668884,2.801516056060791,2.3273849487304688,3.250720500946045,0.23822271823883057,0.16874955594539642,2.302708864212036,0.9856590628623962,0.13550702100274212,-0.9533944725990295,0.01689409837126732,0.9666435718536377,3.492196798324585
