exp_id,dataset,partition,seed,method,alpha,run_id,BA,ASR,ASR_before,asr_reduction,cf0_available,cf0_BA,cf0_ASR,history_rounds,history_every,global_u_norm,global_dm_norm,global_cos_u_negdm,global_rho,global_cos_u_dr,conv1_u_norm,conv1_dm_norm,conv1_cos_u_negdm,conv1_rho,conv1_cos_u_dr,conv2_u_norm,conv2_dm_norm,conv2_cos_u_negdm,conv2_rho,conv2_cos_u_dr,fc1_u_norm,fc1_dm_norm,fc1_cos_u_negdm,fc1_rho,fc1_cos_u_dr,fc2_u_norm,fc2_dm_norm,fc2_cos_u_negdm,fc2_rho,fc2_cos_u_dr,global_cos_u_d,global_d_norm,global_rel_dist_cf,conv1_cos_u_d,conv1_d_norm,conv1_rel_dist_cf,conv2_cos_u_d,conv2_d_norm,conv2_rel_dist_cf,fc1_cos_u_d,fc1_d_norm,fc1_rel_dist_cf,fc2_cos_u_d,fc2_d_norm,fc2_rel_dist_cf
cifar10_dirichlet,cifar10,dirichlet,2,short_retrain,0.5,cifar10_dirichlet/seed2/short_retrain_alpha0.50,0.67,0.8991111111111111,0.9214444444444444,0.022333333333333316,False,0.6639,0.043111111111111114,20,2,1.6393827199935913,1.2602978944778442,-0.047978293150663376,-0.06240610033273697,0.6374083161354065,0.4735814034938812,0.2577091157436371,-0.5761712193489075,-1.05880606174469,0.941145122051239,0.6373555064201355,0.5244531035423279,-0.1796051412820816,-0.21826991438865662,0.8161823749542236,1.3402795791625977,1.0206718444824219,0.05116318538784981,0.06718147546052933,0.5033855438232422,0.5106751918792725,0.4529505968093872,-0.1675843596458435,-0.18894149363040924,0.8030927777290344,,,,,,,,,,,,,,,
cifar10_dirichlet,cifar10,dirichlet,2,federaser,0.5,cifar10_dirichlet/seed2/federaser_alpha0.50,0.4602,0.6582222222222223,0.9214444444444444,0.26322222222222214,False,0.6639,0.043111111111111114,20,2,8.926695823669434,1.2602978944778442,0.24155820906162262,1.710859775543213,-0.8349103331565857,3.571220874786377,0.2577091157436371,0.6239268183708191,8.646106719970703,-0.9501451849937439,4.149590015411377,0.5244531035423279,0.2679361402988434,2.1199707984924316,-0.8565952777862549,6.197868824005127,1.0206718444824219,0.16878777742385864,1.0248963832855225,-0.7478075623512268,3.3619959354400635,0.4529505968093872,0.3234325051307678,2.400656223297119,-0.9427137970924377,,,,,,,,,,,,,,,
cifar10_dirichlet,cifar10,dirichlet,2,grad_negation,0.5,cifar10_dirichlet/seed2/grad_negation_alpha0.50,0.6652,0.8963333333333333,0.9214444444444444,0.025111111111111084,False,0.6639,0.043111111111111114,20,2,2.005817174911499,1.2602978944778442,-0.057727936655282974,-0.09187117218971252,0.5424507260322571,0.6465352177619934,0.2577091157436371,-0.5207172632217407,-1.3063644170761108,0.7730358242988586,0.9584104418754578,0.5244531035423279,-0.1526167392730713,-0.27889904379844666,0.5909814238548279,1.5435304641723633,1.0206718444824219,0.02077883668243885,0.03142194077372551,0.4519331753253937,0.5516892671585083,0.4529505968093872,-0.060809019953012466,-0.07406476140022278,0.6585166454315186,,,,,,,,,,,,,,,
cifar10_dirichlet,cifar10,dirichlet,2,full_retrain,0.5,cifar10_dirichlet/seed2/full_retrain_alpha0.50,0.6601,0.8194444444444444,0.9214444444444444,0.10199999999999998,False,0.6639,0.043111111111111114,20,2,22.689023971557617,1.2602978944778442,0.14691506326198578,2.6447465419769287,-0.5673325061798096,10.008270263671875,0.2577091157436371,0.36760851740837097,14.276270866394043,-0.5993468165397644,11.265509605407715,0.5244531035423279,0.1630638986825943,3.502692461013794,-0.5684710144996643,14.583733558654785,1.0206718444824219,0.09892882406711578,1.4134749174118042,-0.514552891254425,8.663097381591797,0.4529505968093872,0.20817936956882477,3.9816219806671143,-0.6725174188613892,,,,,,,,,,,,,,,
cifar10_dirichlet,cifar10,dirichlet,2,short_retrain,0.75,cifar10_dirichlet/seed2/short_retrain_alpha0.75,0.6707,0.8807777777777778,0.9214444444444444,0.04066666666666663,False,0.6639,0.043111111111111114,20,2,1.7046504020690918,1.6609598398208618,-0.047557760030031204,-0.04880589619278908,0.63289475440979,0.4883463978767395,0.36986827850341797,-0.5959823131561279,-0.7868903875350952,0.9415584206581116,0.6570838689804077,0.7077270150184631,-0.18193890154361725,-0.16891968250274658,0.8121607899665833,1.3983606100082397,1.3224211931228638,0.06029122322797775,0.06375021487474442,0.5009575486183167,0.5293772220611572,0.6102311611175537,-0.16681401431560516,-0.14471164345741272,0.7958431243896484,,,,,,,,,,,,,,,
cifar10_dirichlet,cifar10,dirichlet,2,federaser,0.75,cifar10_dirichlet/seed2/federaser_alpha0.75,0.4503,0.06566666666666666,0.9214444444444444,0.8557777777777777,False,0.6639,0.043111111111111114,20,2,9.013062477111816,1.6609598398208618,0.29085758328437805,1.5782229900360107,-0.8092293739318848,3.5529065132141113,0.36986827850341797,0.6717191338539124,6.452445983886719,-0.9380755424499512,4.19441032409668,0.7077270150184631,0.32759150862693787,1.941500186920166,-0.833934485912323,6.292535781860352,1.3224211931228638,0.21238958835601807,1.0105719566345215,-0.7149729132652283,3.3803017139434814,0.6102311611175537,0.35471537709236145,1.9649029970169067,-0.9271023273468018,,,,,,,,,,,,,,,
cifar10_dirichlet,cifar10,dirichlet,2,grad_negation,0.75,cifar10_dirichlet/seed2/grad_negation_alpha0.75,0.6677,0.8651111111111112,0.9214444444444444,0.056333333333333235,False,0.6639,0.043111111111111114,20,2,1.8296629190444946,1.6609598398208618,-0.036560412496328354,-0.040271494537591934,0.6232773661613464,0.5506853461265564,0.36986827850341797,-0.6193976998329163,-0.9222018122673035,0.9183369874954224,0.7851355075836182,0.7077270150184631,-0.16052627563476562,-0.1780838966369629,0.7418689727783203,1.4548088312149048,1.3224211931228638,0.07234025746583939,0.07957824319601059,0.5137898921966553,0.5582371354103088,0.6102311611175537,-0.10251578688621521,-0.09378105401992798,0.6950235366821289,,,,,,,,,,,,,,,
cifar10_dirichlet,cifar10,dirichlet,2,full_retrain,0.75,cifar10_dirichlet/seed2/full_retrain_alpha0.75,0.6629,0.6413333333333333,0.9214444444444444,0.2801111111111111,False,0.6639,0.043111111111111114,20,2,22.771696090698242,1.6609598398208618,0.1641211360692978,2.2499635219573975,-0.5550162196159363,10.002276420593262,0.36986827850341797,0.37792667746543884,10.220197677612305,-0.5931847095489502,11.315783500671387,0.7077270150184631,0.1814812272787094,2.9016849994659424,-0.5586633086204529,14.661041259765625,1.3224211931228638,0.11127114295959473,1.2335470914840698,-0.4996477961540222,8.690947532653809,0.6102311611175537,0.22601377964019775,3.2189013957977295,-0.659237802028656,,,,,,,,,,,,,,,
cifar10_dirichlet,cifar10,dirichlet,2,short_retrain,1.0,cifar10_dirichlet/seed2/short_retrain_alpha1.00,0.6651,0.8625555555555555,0.9214444444444444,0.05888888888888888,True,0.6639,0.043111111111111114,20,2,1.7818195819854736,2.2696213722229004,-0.024560067802667618,-0.019280187785625458,0.6365221738815308,0.5077009201049805,0.5438026785850525,-0.5858902931213379,-0.5469943881034851,0.9348284006118774,0.6884083151817322,0.9927027225494385,-0.15785890817642212,-0.10947012156248093,0.8019931316375732,1.4658749103546143,1.7853212356567383,0.09682413190603256,0.07949528843164444,0.5150676965713501,0.5426641702651978,0.826317548751831,-0.18527624011039734,-0.12167572230100632,0.7953807711601257,0.027141716331243515,5.9003005027771,1.0367261171340942,0.12119729816913605,1.3158878087997437,1.027296781539917,-0.010694188997149467,2.591517686843872,1.03742253780365,0.016591228544712067,4.891323566436768,1.0391669273376465,0.12322928756475449,1.562645673751831,1.0173543691635132
cifar10_dirichlet,cifar10,dirichlet,2,federaser,1.0,cifar10_dirichlet/seed2/federaser_alpha1.00,0.44,0.005333333333333333,0.9214444444444444,0.9161111111111111,True,0.6639,0.043111111111111114,20,2,9.109088897705078,2.2696213722229004,0.3727915287017822,1.4960941076278687,-0.744240403175354,3.5160953998565674,0.5438026785850525,0.7095813155174255,4.587978363037109,-0.9144492745399475,4.240749835968018,0.9927027225494385,0.3878159523010254,1.6567184925079346,-0.7774673104286194,6.405815601348877,1.7853212356567383,0.30440378189086914,1.0921576023101807,-0.6307031512260437,3.405491352081299,0.826317548751831,0.43939754366874695,1.8108832836151123,-0.8788784742355347,0.23389530181884766,5.9003005027771,1.631338119506836,0.06775200366973877,1.3158878087997437,2.7888505458831787,0.2551995813846588,2.591517686843872,1.6859941482543945,0.28620877861976624,4.891323566436768,1.4019649028778076,0.09116741269826889,1.562645673751831,2.313446044921875
